HUM,4170,,3,Fiction and Reality
HUM,4504,,3,Goethe's Faust
HUM,4811,,3,19th Century Russian Lit
INDO,1120,,3,Beginning Indonesian 2
IPHY,1950,,3,Intro Sci Wrtg/Intgrtve Physio
IPHY,2420,,3,Introduction to Nutrition
IPHY,2800,,4,Introduction to Statistics
IPHY,3410,,3,Human Anatomy
IPHY,3415,,2,Human Anatomy Laboratory
IPHY,3430,,3,Human Physiology
IPHY,3435,,2,Physiology Lab
IPHY,3470,,3,Human Physiology 1
IPHY,3480,,3,Human Physiology 2
IPHY,3490,,3,Introduction to Epidemiology
IPHY,3700,,3,Sci Wrtg / Integrative Physiol
IPHY,4010,,3,Seminar Integrative Physiology
IPHY,4200,,3,Physiological Genetic/Genomics
IPHY,4440,,4,Endocrinology
IPHY,4580,,3,Sleep Physiology
IPHY,4600,,3,Immunology
IPHY,4650,,5,Exercise Physiology
IPHY,4720,,4,Neurophysiology
IPHY,4880,,3,Advanced Data Analysis
IPHY,5100,,2,Coll/Integrative Physiol
IPHY,5262,,3,App of Bioinform & Genomics
IPHY,5800,,4,Adv Stat/Rsrch Meth in IPHY
IPHY,6010,,3,Seminar
IAFS,1000,,4,Global Issues & Intl Aff
IAFS,3000,,3,Sp Tpc: International Affairs
IAFS,3631,,3,Arctic Society and Culture
IAFS,4500,,3,The Post-Cold War World
ITAL,1010,,4,Beginning Italian 1
ITAL,1020,,4,Beginning Italian 2
ITAL,1050,,4,Fast-Track Italian
ITAL,1500,,3,Intro to Italian Culture
ITAL,2110,,4,Int Ital Rdg/Gmmr/Comp I
ITAL,2120,,4,Int Ital Rdg/Gmmr/Comp 2
ITAL,2130,,3,Intro to Literary Analys
ITAL,3040,,3,Italian Cinema
ITAL,3160,,3,Literary/Artistic Cultures 1
ITAL,4040,,3,Business Italian Style
ITAL,4500,,4,Italian Theatre
ITAL,4600,,3,Once Upon a Time in Italy
JPNS,1020,,5,Beginning Japanese 2
JPNS,1051,,3,Mstpcs Japnese Lit/Trans
JPNS,2120,,5,Intermediate Japanese 2
JPNS,3831,,3,Early Modern Literature
JPNS,3851,,3,Japanese Popular Culture
JPNS,3871,,3,Horror in Japanese Literature
JPNS,3891,,3,Travel in Japanese Literature
JPNS,4120,,3,Adv Rdgs in Modern Japanese 2
JPNS,4320,,3,Classical Japanese 2
JPNS,5320,,3,Adv Clas Japanese 2
JPNS,5810,,3,Modern Literature
JWST,3130,,3,Jews in the American West
JWST,3150,,3,Jerusalem: The Holy City
JWST,4200,,3,Religion Reproductive Politics
JWST,4524,,3,Jews of Spain and Portugal
KREN,1011,,3,Intro to Korean Civiliz
KREN,1020,,5,Beginning Korean 2
KREN,2120,,5,Intermediate Korean 2
KREN,3120,,5,Advanced Korean 2
KREN,3851,,3,Korean Popular Culture
LGBT,2000,,3,Intro to LGBT Studies
LIBB,1133,,3,Drawing and Visual Literacy
LIBB,2500,,3,Special Topics-Studio
LIBB,2800,,3,Horror Film: Am. Culture
LING,1000,,3,Language in U.S. Society
LING,2400,,3,"Language, Gender and Sexuality"
LING,3005,,3,Cognitive Science
LING,3100,,3,Language Sound Structures
LING,3430,,3,Semantics
LING,4100,,3,Perspectives on Language
LING,4420,,3,Morphology and Syntax
LING,4560,,3,Language Development
LING,4610,,3,English Structure-Tesol
LING,4700,,3,Conversation Analysis
LING,4910,,3,TESOL Practicum
LING,5140,,2,CLASIC Capstone
LING,5410,,3,Phonology
LING,5430,,3,Semantics and Pragmatics
LING,5610,,3,English Structure-TESOL
LING,5620,,3,Oral Language & Communication
LING,5800,,3,Open Topics in Linguistics
LING,5832,,3,Natural Language Processing
LING,6200,,3,Methods in Cognitive Sci
LING,6300,,3,Topics in Language Use
LING,7030,,3,Phonetic Theory and Analysis
LING,7100,,3,Field Methods 1
LING,7565,,3,Computational Phon & Morph
LING,7800,,3,Open Topics/Linguistics
MATH,1012,,3,Quant Reason/Math Skills
MATH,1112,,4,Math Analysis in Business
MATH,1120,,3,Mathemtics for Elem Educatrs 2
MATH,1150,,4,Precalculus Mathematics
MATH,1151,,1,Precalculus Supplemental Lab
MATH,1212,,3,Data and Models
MATH,1300,,5,Calculus 1
MATH,2001,,3,Intro to Discrete Mathematics
MATH,2002,,3,Number Systems
MATH,2130,,3,Lin Algebra for Non-Math Mjrs
MATH,2135,,3,Lin Algebra for Math Mjrs
MATH,2300,,5,Calculus 2
MATH,2400,,5,Calculus 3
MATH,2510,,3,Introduction/Statistics
MATH,3001,,3,Analysis I
MATH,3110,,3,Intro-Theory of Numbers
MATH,3140,,3,Abstract Algebra 1
MATH,3210,,3,Euclidean/Non-Eucl Geom
MATH,3430,,3,Ordinary Differential Equation
MATH,3450,,3,Intro: Complex Variables
MATH,3510,,3,Intro to Prob and Stats
MATH,4140,,3,Abstract Algebra 2
MATH,4330,,3,Fourier Analysis
MATH,4470,,3,Partial Differential Equations
MATH,4510,,3,Intro-Probability Theory
MATH,4520,,3,Intro to Math Statistics
MATH,4540,,3,Introduction to Time Series
MATH,4810,,1,Special Topics in Mathematics
MATH,4820,,3,History of Mathematical Ideas
MATH,5040,,3,Intermed Math Physics 2
MATH,5905,,1,Mathematics Teacher Training
MATH,6000,,3,Model Theory
MATH,6140,,3,Algebra 2
MATH,6190,,3,Analytic Number Theory
MATH,6220,,3,Introduction-Topology 2
MATH,6230,,3,Intro-Differ Geometry 1
MATH,6290,,3,Homological Algebra
MATH,6320,,3,Intro to Real Analysis 2
MATH,6534,,3,Tpcs-Mathematical Probability
MATH,8114,,3,Topics-Number Theory 1
MATH,8370,,3,Harmonic Analysis I
MATH,8815,,1,Ulam Seminar
MCD,1150,,3,Intro/Cellular & Molecular Bio
MCD,1152,,1,Problem Solving Intro
MCD,1161,,2,Phage Genomics Lab I
MCD,2150,,3,Principles of Genetics
MCD,2152,,1,Problem Solving Genetics
MCD,2161,,2,Phage Genomics Lab II
MCD,2171,,2,Discovery Based Laboratory 2
MCD,2200,,3,Biophysics for Biologists
MCD,2350,,3,Understanding Cancer
MCD,3135,,3,Molecular Biology
MCD,3140,,2,Cell Biology Laboratory
MCD,3145,,3,Cell Biology
MCD,3150,,3,Biology of Cancer Cell
MCD,3300,,3,Personalized Medicine
MCD,3350,,3,Fertil/Steril/Mamm Devel
MCD,3450,,3,Biological Data Science
MCD,3700,,3,Biology of Poisons
MCD,4101,,3,Manipulating Genomes
MCD,4310,,3,Microbial Genetic & Physiology
MCD,4361,,3,Evolution and Development
MCD,4420,,3,Genetics of Brain and Behavior
MCD,4425,,3,Topics in Membrane Biology
MCD,4426,,3,Cell Signaling/Devel Reg
MCD,4428,,3,Regulation of Lifespan
MCD,4444,,3,Cellular Basis of Disease
MCD,4520,,3,Bioinformatics and Genomics
MCD,4650,,3,Developmental Biology
MCD,4750,,3,Animal Virology
MCD,4777,,3,Molecular Neurobiology
MCD,4790,,3,Oocytes Stem Cells Organisms
MCD,5210,,3,Cell Structure & Functn
MCD,7910,,1,Seminar Practicum
MUS,5030,,3,Museum Education
MUS,5031,,3,Museum: Exhibit Development
MUS,6110,,3,Seminar in Museum Issues
NRS,2100,,4,Introduction to Neuroscience
NRS,2200,,2,Lab Techniques in Neuroscience
NRS,4032,,3,Neurobio Learn & Memory
NRS,4042,,3,Systems Neuroscience
NRS,4072,,3,Clinical Neuroscience
NRS,4082,,3,Neural Circuits of Learning
NRS,4092,,3,Behavioral Neuroendocrinology
NRS,4132,,3,Neuropharmacology
NRS,4545,,3,Neurobiology of Addiction
NRS,5110,,3,Intro to Neuroscience II
NRS,6100,,2,Advances in Neuroscience
NRS,6602,,1,Scientific Skills Development
NRS,7102,,1,Topics in Neuroscience
PACS,2500,,3,"Intro Peace, Conflict & Secur"
PACS,3800,,3,Security Studies
PACS,3850,,3,Intl Conflct Res and Peacebldg
PACS,4500,,3,"Sen Sem Peace, Con & Sec Stdy"
PHIL,1000,,3,Introduction to Philosophy
PHIL,1020,,3,Intro to West Phil: Modern
PHIL,1100,,3,Ethics
PHIL,1160,,3,Introduction to Medical Ethics
PHIL,1200,,3,Contemporary Social Problems
PHIL,1250,,3,"Poverty, Power, & Patriotism"
PHIL,1400,,3,Philosophy and Sciences
PHIL,1440,,3,Critical Thinking
PHIL,1500,,3,"Reading, Writing and Reasoning"
PHIL,1600,,3,Philosophy and Religion
PHIL,2140,,3,Environmental Justice
PHIL,2150,,3,Ethics and Sex
PHIL,2160,,3,Ethics and Information Tech
PHIL,2200,,3,Major Social Theories
PHIL,2220,,3,Philosophy & Law
PHIL,2240,,3,Philosophy and Sports
PHIL,2270,,3,Philosophy and Race
PHIL,2290,,3,Philosophy and Gender
PHIL,2440,,3,Symbolic Logic
PHIL,2750,,3,Philosophy and Science Fiction
PHIL,3000,,3,History of Ancient Philosophy
PHIL,3010,,3,History of Modern Philosophy
PHIL,3100,,3,Ethical Theory
PHIL,3110,,3,Feminist Practical Ethic
PHIL,3160,,3,Bioethics
PHIL,3190,,3,War and Morality
PHIL,3200,,3,Soc/Political Philosophy
PHIL,3260,,3,Philosophy/International Order
PHIL,3410,,3,Hist Sci: Ancients to Newton
PHIL,3430,,3,Hist Sci: Newton to Einstein
PHIL,3480,,3,Crit Thinkng/Writng Philosophy
PHIL,3600,,3,Philosophy of Religion
PHIL,4010,,3,Single Philosopher
PHIL,4020,,3,Topics/History of Philosophy
PHIL,4150,,3,Topics in Applied Ethics
PHIL,4260,,3,Philosophy of Law
PHIL,4340,,3,Epistemology
PHIL,4400,,3,Philosophy of Science
PHIL,4450,,3,Hist & Philosophy of Physics
PHIL,4490,,3,Philosophy of Language
PHIL,4800,,3,Open Topics in Philosophy
PHIL,5800,,3,Open Topics/Philosophy
PHIL,6200,,3,Sem in Social/Political Phil
PHIL,6300,,3,Sem-Philosophy of Mind
PHIL,6380,,3,Seminar in Metaphysics
PHYS,1110,,4,General Physics 1
PHYS,1120,,4,General Physics 2
PHYS,1125,,4,General Physics 2 for Majors
PHYS,1140,,1,Experimental Physics 1
PHYS,1230,,3,Light/Color Nonscientist
PHYS,1240,,3,Sound and Music
PHYS,1580,,3,Energy and Interactions
PHYS,2130,,3,General Physics 3
PHYS,2150,,1,Experimental Physics 2
PHYS,2170,,3,Foundations Mod Physics
PHYS,2210,,3,Class Mech & Math Meth 1
PHYS,2600,,3,Scientific Computing
PHYS,3050,,3,Writing in Physics
PHYS,3090,,3,Intro to Quantum Computing
PHYS,3210,,3,Class Mech & Math Meth 2
PHYS,3220,,3,Quantum Mechanics 1
PHYS,3221,,1,Quantum 1 Tutorial Pract
PHYS,3310,,3,Prin Elec-Magnetism 1
PHYS,3320,,3,Prin Elec-Magnetism 2
PHYS,3330,,2,Electronics Physical Sciences
PHYS,4230,,3,Thermodynam Stat Mech
PHYS,4340,,3,Introduction Solid State Phys
PHYS,4410,,3,Quantum Mechanics 2
PHYS,4420,,3,Nuclear and Particle Physics
PHYS,4430,,3,Advanced Laboratory
PHYS,5260,,3,Intro/Quantum Mechanic 2
PHYS,5606,,3,Optical Lab 1
PHYS,5730,,3,Particle Physics
PHYS,5770,,3,Gravitational Theory
PHYS,7250,,3,Quantum Many Body Theory
PHYS,7320,,3,Electromagnetic Theory 2
PHYS,7440,,3,Theory of Solid State
PHYS,7550,,3,Atomic and Molecular Spectra
PHYS,7560,,3,Quantum Optics
PHYS,7650,,3,Nonlinear and Nano-Optics
PHYS,7810,,3,Special Topics in Physics
PHYS,7820,,3,Topics in Scientific Writing
PSCI,1101,,3,Intro to American Politics
PSCI,2004,,3,Survy/Westrn Pol Thought
PSCI,2012,,3,Intro/Compar Politics
PSCI,2075,,3,Quant Research Methods
PSCI,2106,,3,Intr/Public Policy Analy
PSCI,2116,,3,Intro Environmental Policy
PSCI,2223,,3,Intro International Relations
PSCI,3011,,3,Amer Pres and Exec Branch
PSCI,3021,,3,US Campaigns & Elections
PSCI,3032,,3,"Demo, Ineq & Viol in Latin Am"
PSCI,3041,,3,The American Congress
PSCI,3054,,3,American Politcl Thought
PSCI,3061,,3,State Govt and Politics
PSCI,3062,,3,Revolut & Polit Violence
PSCI,3064,,3,Environmental Political Theory
PSCI,3075,,3,Applied Political Sci Research
PSCI,3123,,3,War/Peace/Strat Defense
PSCI,3143,,3,Current Affairs in Inter Relat
PSCI,3163,,3,American Foreign Policy
PSCI,3172,,3,Democracy in the US and EU
PSCI,3183,,3,International Law
PSCI,3191,,3,Nat Securty Org/Polcymkg
PSCI,3193,,3,International Behavior
PSCI,3205,,3,Undergrad Research Experience
PSCI,3206,,3,Environment/Publ Policy
PSCI,3213,,3,International Political Econ
PSCI,3225,,3,Strategy and Politics
PSCI,3271,,3,Law and Society
PSCI,3281,,3,Devt Am Pol Inst
PSCI,3294,,3,Identity Politics
PSCI,3301,,3,Gender/Sexuality/US Law
PSCI,3774,,3,Free Speech-Dangerous Ideas
PSCI,4002,,3,Western European Politcs
PSCI,4012,,3,Global Development
PSCI,4016,,3,Inequality and Public Policy
PSCI,4173,,3,International Cooperation
PSCI,4213,,3,Europe and the Inter System
PSCI,4221,,3,Political Psychology
PSCI,4241,,3,Constitutional Law
PSCI,4242,,3,Middle Eastern Politics
PSCI,4703,,3,"Technology, Society, Future"
PSCI,4714,,3,Liberalism and Its Critics
PSCI,4792,,3,Iss Latin American Politics
PSCI,7012,,3,Sem-Compar Politicl Syst
PSCI,7024,,3,Sem/Selet Polit Theories
PSCI,7055,,3,Introductory Game Theory
PSCI,7071,,3,Sem: Intro to the Rule of Law
PSCI,7095,,3,Advan Pol Data Analysis
PSCI,7123,,3,Cnflct Behav/Pol of Viol
PSCI,7206,,3,Governance: Natural Resources
PORT,1020,,5,Beginning Portuguese 2
PORT,2120,,3,Second-Year Portuguese 2
PORT,2350,,3,Portuguese Romance Speakers
PORT,2800,,3,Brazil: Past and Present
PORT,3220,,3,Spanish Amer & Brazil Culture
PORT,4110,,3,Brazilian Literature
PSYC,1001,,3,General Psychology
PSYC,2012,,3,Biological Psychology
PSYC,2111,,4,Psychological Statistics
PSYC,2145,,3,Intro Cognitive Psychology
PSYC,2606,,3,Social Psychology
PSYC,2700,,3,Psyc of Gender and Sexuality
PSYC,3102,,3,Behavioral Genetics
PSYC,3111,,4,Research Methods in Psychology
PSYC,3303,,3,Abnormal Psychology
PSYC,3684,,3,Developmental Psychology
PSYC,4021,,3,Psyc & Neurscience of Exercise
PSYC,4114,,3,Adolescent Development
PSYC,4136,,4,Judgment & Decisn Making
PSYC,4165,,4,Psychology of Perception
PSYC,4263,,3,Psyc Treatment: Evidence-Based
PSYC,4376,,4,Res Methods/Social Psych
PSYC,4443,,4,Resch Methods Clinical Psyc
PSYC,4526,,3,Social Neuroscience
PSYC,4541,,3,Special Topics in Psych- SS
PSYC,4553,,3,Women's Mental Health
PSYC,3456,,3,Psychology of Personality
PSYC,5112,,3,Concepts-Behav Genetic
PSYC,5541,,3,Special Topics in Psychology
PSYC,5656,,3,Advncd Grad Research Methods
PSYC,5751,,4,General Statistics
PSYC,5761,,3,Structural Equation Modeling
PSYC,6603,,1,Profl Issues in Clinical Psyc
PSYC,6605,,1,Cognitive Psyc Research Update
PSYC,6606,,1,Professional Issues
PSYC,7102,,2,Sem-Behavioral Genetics
PSYC,7215,,3,Sem-Experimental Psychology
PSYC,7673,,3,Adult Psychotherapy
PSYC,7683,,1,Intel Assesmnt/Practicum
PSYC,7793,,1,Child Assessment Practicum
PSYC,5835,,2,Thinking Proseminar
PSYC,5815,,2,Language Proseminar
RLST,1910,,3,Intro to the New Testament
RLST,2610,,3,Happiness and Nirvana: India
RLST,2650,,3,Meditation: Ancient and Modern
RLST,2700,,3,Amer Indian Relig Trdtns
RLST,2800,,3,Women and Religion
RLST,3001,,3,Modern Christianity
RLST,3040,,3,The Quran
RLST,3550,,3,Tibetan Buddhism
RLST,4200,,3,Topics in Hinduism
RLST,4820,,3,Interdis Seminar on Religion
RLST,4830,,3,Senior Majors Seminar
RUSS,1010,,4,Beginning Russian 1
RUSS,1020,,4,Beginning Russian 2
RUSS,2010,,4,Second-Year Russian 1
RUSS,2020,,4,Second-Year Russian 2
RUSS,2221,,3,Intro Modern Russian Culture
RUSS,2231,,3,Fairy Tales of Russia
RUSS,3020,,4,Third-Year Russian II
RUSS,3211,,3,History of Russian Cinema
RUSS,3241,,3,Russian Sci-Fi
RUSS,3705,,3,Gender/Sexuality:Tolstoy Russ
RUSS,4020,,4,Advanced Russian 2
RUSS,4060,,4,Russian Heritage Spkers Pt 2
RUSS,4471,,3,Women in 20-21C Russ Culture
RUSS,4831,,3,Contemporary Russian Lit
RUSS,4850,,4,Russ Film and Soc (in Russian)
RUSS,5020,,4,Advanced Russian Seminar 2
SCAN,1202,,3,Tolkien's Nordic Sources
SCAN,2202,,3,The Vikings
SCAN,3202,,3,Old Norse Mythology
SCAN,3204,,3,Medieval Icelandic Sagas
SCAN,3205,,3,Scan Folk Narrative
SOCY,1001,,3,Intro to Sociology
SOCY,1004,,3,Deviance in US Society
SOCY,1006,,3,Social Constr/Sexuality
SOCY,1016,,3,Sex Gender & Society 1
SOCY,1021,,3,US Race/Ethnic Relations
SOCY,1022,,3,Ethc/Soc Issues Hlth/Med
SOCY,2031,,3,Social Problems
SOCY,2044,,3,Crime and Society
SOCY,2061,,3,Intro to Social Stats
SOCY,2077,,3,Environment & Society
SOCY,3001,,3,Classical Theory
SOCY,3012,,3,Women and Development
SOCY,3016,,3,Marriage/Family/U.S.
SOCY,3032,,3,Social Epidemiology
SOCY,3045,,3,Sociology of Death and Dying
SOCY,3201,,3,Sociological Research Methods
SOCY,4004,,3,Adv Topics in Crmnology
SOCY,4007,,3,Global Human Ecology
SOCY,4014,,3,Criminology
SOCY,4017,,3,Animals and Society
SOCY,4024,,3,Juvenile Justice & Delinquency
SOCY,4030,,3,Sociology of Climate Change
SOCY,4052,,3,Social Inequalities in Health
SOCY,4063,,3,Risk and Resilience
SOCY,4104,,3,Death Penalty
SOCY,4117,,3,Food and Society
SOCY,4121,,3,Sociology of Religion
SOCY,4131,,1,Adv Topics in Sociology
SOCY,4161,,3,Executing Social Innovations
SOCY,4451,,3,Senior Honors Seminar 2
SOCY,5071,,3,Social Stratification
SOCY,5111,,3,Data 1
SOCY,5181,,3,Logics of Qualitative Inquiry
SPAN,1010,,5,Beginning Spanish 1
SPAN,1020,,5,Beginning Spanish 2
SPAN,1150,,5,Intensive First Year Spanish
SPAN,2110,,3,Second Year Spanish 1
SPAN,2120,,3,Second Year Spanish 2
SPAN,2150,,5,Intensive Second Yr Span
SPAN,2450,,3,Catalan for Spanish Speakers
SPAN,3000,,5,Adv Spanish Lang Skills
SPAN,3001,,3,Spanish Conversation
SPAN,3002,,3,Adv Spanish Conversation
SPAN,3010,,3,Adv Rhetoric/Composition
SPAN,3050,,3,Spanish Phonology/Phonetics
SPAN,3060,,3,Span for Careers Env and Sust
SPAN,3070,,3,Spanish 21st Century Media
SPAN,3100,,3,Lit Culture Analys in Spanish
SPAN,3120,,3,Advanced Spanish Grammar
SPAN,4070,,3,Prob Transl Prof Span 2
SPAN,4120,,3,Lit & Film Spain/Latin America
SPAN,4150,,3,Major Works: Spain Up to 1700
SPAN,4170,,3,Mjr Wrks: Lat Am Up to 19th C
SPAN,4450,,3,Intro to Hispanic Linguistics
SPAN,4620,,3,Cervantes
SPAN,4650,,3,Methods of Teaching Spanish
SPAN,5200,,3,Sem-Spanish Lit/Ren/Baroque
SPAN,5220,,3,"Sem: Spanish Lit, 20th Century"
SPAN,5300,,3,Span-Amer Lit Colonial/19th C
SPAN,5430,,3,Seminar: Hispanic Linguistics
SLHS,1010,,3,Disabilities in Society
SLHS,2000,,3,Intro Comm Disorders
SLHS,2010,,3,Sci of Human Communication
SLHS,2305,,4,Amer Sign Lang 1
SLHS,2315,,4,Amer Sign Lang 2
SLHS,2325,,4,Amer Sign Lang 3
SLHS,3014,,3,Hearing Loss Epidemiology
SLHS,3106,,3,Hearing Science
SLHS,3116,,3,Speech Science
SLHS,4502,,3,Lang Disorders Across Lifespan
SLHS,4512,,3,Sp Disord Across Lifespan
SLHS,4576,,3,Communication Neuroscience
SLHS,4704,,3,Audiological Evaluation
SLHS,4714,,3,Audiological Rehab
SLHS,4918,,2,Intro/Clinical Practice
SLHS,5242,,3,Lang Dis: School-Age
SLHS,5282,,3,Acq Cognitive Disorders
SLHS,5302,,3,Artic & Phonological Disorders
SLHS,5362,,3,Fluency Disorders
SLHS,5898,,3,Clinical Practicum
SLHS,5918,,1,Aud Clinical Practicum: Lab
SLHS,6554,,3,Auditory Processes: Child
SLHS,6564,,3,Auditory Proc: Neurodiagn
SLHS,6614,,3,Fundamentals of Amplification
SLHS,6650,,2,Counseling & Prof Ethics
SLHS,6660,,1,Multcult Issues SLHS
SLHS,6670,,3,Adult Aural Rehabilitation
SLHS,7550,,2,Mgmt/Prev Noise & Hearing Loss
SLHS,7554,,1,Aud Instr & Cal in Audiology
SLHS,5272,,1,Augmntative Altern Comm
SWE,1020,,4,Beginning Swedish 2
THTR,1003,,3,Acting 1
THTR,1009,,3,Theatre and Society
THTR,1011,,3,Global Theatre 1
THTR,1105,,3,Stage Technologies
THTR,1115,,3,Costume Technologies
THTR,2021,,3,Global Theatre 2
THTR,3011,,3,American Musical Theatre
THTR,3015,,3,Scene Design 1
THTR,3023,,3,Studio 2/Creating a Role
THTR,3035,,2,Production Practicum
THTR,3043,,3,Adv Voice for the Stage
THTR,3045,,3,Stage Management
THTR,3053,,3,Acting 2
THTR,3085,,3,"Fashion, Society and Decor"
THTR,4021,,3,American Theatre and Drama
THTR,4023,,3,Std 4: Playing Styles
THTR,4035,,3,Scene Painting
THTR,4039,,3,Musical Theatre Repertory
THTR,4063,,3,Audition Techniques
THTR,4073,,3,Performing Voices Women
THTR,4085,,3,Theatre Management
THTR,4095,,3,Sp Tpc-Thtr Design/Technology
THTR,4105,,3,Make-Up Design
THTR,4117,,2,MT Lab 5: Senior Showcase Exp
THTR,4213,,3,Improvisation II
THTR,4555,,1,Production Studio
THTR,5025,,3,Costume Pattern/Construction
THTR,5049,,3,Special Topics in Theatre
THTR,6021,,3,On-Stage Studies: Shakespeare
THTR,6111,,3,Global Contemporary Theatre
WRT,1100,,4,Extended 1st Yr Writing
WRT,1150,,3,1st Yr Writing/Rhetoric
WRT,1160,,3,CMCI First-Year Writing & Rhet
WRT,1250,,3,Advanced 1st Yr Writing
WRT,2020,,3,Intro Creative Nonfiction
WRT,2090,,3,Electives in Writing
WRT,3007,,3,Writing in the Visual Arts
WRT,3020,,3,Topics in Writing
WRT,3030,,3,Writing/Science-Society
WRT,3035,,3,Tech Comm and Design
WRT,3040,,3,Writing/Business-Society
WRT,3090,,1,Open Tpcs/Writing: Advanced
ASEN,1022,,3,Materials Sci Aerospace
ASEN,1969,,3,Pathway to Space
ASEN,2003,,5,Dynamics & Systems
ASEN,2004,,5,Veh Design & Performance
ASEN,3036,,3,Intro Human Spaceflight
ASEN,3046,,3,Intro to Humans in Aviation
ASEN,3111,,4,Aerodynamics
ASEN,3112,,4,Structures
ASEN,3113,,4,Thermo & Heat Transfer
ASEN,3128,,4,Aircraft Dynamics
ASEN,3200,,4,Orb Mech/Att Dyn & Cntl
ASEN,3300,,4,Electronic and Communication
ASEN,4013,,3,Foundations of Propulsion
ASEN,4028,,4,Senior Proj 2: Des Practicum
ASEN,4057,,3,Aerospace Software
ASEN,4128,,3,Human Factors Engineering
ASEN,4218,,3,Large Space Structures Design
ASEN,5010,,3,Spacecrft Att Dyn/Cntrl
ASEN,5016,,3,Space Life Sciences
ASEN,5018,,3,Graduate Projects I
ASEN,5022,,3,Dynamics/Aerospace Structures
ASEN,5044,,3,Stat Est for Dyn Sys
ASEN,5111,,3,Aeroelasticity
ASEN,5148,,3,Spacecraft Design
ASEN,5335,,3,Aerospace Environment
ASEN,5519,,3,Selected Topics
ASEN,6008,,3,Space Mission Design
ASEN,6028,,3,Graduate Projects II
ASEN,6037,,3,Turbulent Flows
ASEN,6080,,3,Stat Orbit Determination
ASEN,6412,,3,Uncertainty Quantification
AREN,1027,,3,Engineering Drawing
AREN,2110,,3,Thermodynamics
AREN,2120,,3,Fluid Mech & Heat Transf
AREN,3040,,3,Circuits for AREN
AREN,3060,,3,Environ Systems Bldgs 2
AREN,3540,,3,Illumination 1
AREN,4110,,3,HVAC System Design
AREN,4130,,3,Optical Design: Illumination
AREN,4315,,3,Design of Masonry Struct
AREN,4317,,5,Architectural Engineering Dsgn
AREN,4506,,3,Const Estimating & Scheduling
AREN,4550,,3,Illumination 2
AREN,4606,,3,Const Execution and Control
AREN,5060,,3,Distributed Electricity Gener
ATLS,1100,,3,Design Foundations
ATLS,1300,,4,Computational Foundations 1
ATLS,2000,,3,Meaning of Info Technology
ATLS,2001,,3,Design Technologies: Toolkit
ATLS,2002,,3,Design Technologies: Process
ATLS,2100,,3,Image
ATLS,2200,,3,Web
ATLS,2300,,3,Text
ATLS,2519,,4,Special Topics in TAM
ATLS,3100,,3,Form
ATLS,3200,,3,Sound
ATLS,3300,,3,Object
ATLS,4010,,4,Capstone Projects
ATLS,4040,,3,Game Design
ATLS,4214,,3,Big Data Architecture
ATLS,4320,,3,Mobile App Dev: Advanced Tpcs
ATLS,4519,,3,Advanced Special Topics
ATLS,4529,,3,Adv Sp Tp: Crit Perspect Tech
ATLS,4809,,3,Computer Animation
ATLS,5240,,3,ICTD Laboratory
ATLS,5250,,3,Fieldwork Methods
ATLS,6910,,3,ICTD Practicum
ATLS,7000,,1,ATLAS Seminar
CHE,1211,,4,General Chem Engineers
CHE,1310,,3,Intro Engineering Computing
CHE,2120,,3,Chen Material/Energy Bal
CHE,2810,,3,Biology for Engineers
CHE,3200,,3,Chem Engineering Fluid Mech
CHE,3220,,3,Chem Engineering Separations
CHE,3660,,3,Energy Fundamentals
CHE,4090,,1,Undergraduate Seminar
CHE,4330,,3,CHEN Reaction Kinetics
CHE,4440,,3,Chemical Engineering Materials
CHE,4521,,3,PChem for Engineers
CHE,4530,,2,Chemical Engr Design Project
CHE,4570,,4,Instrumentatn/Proc Cntrl
CHE,4630,,1,Intell Prop Law and Engr
CHE,4802,,3,Tissue Engrg & Medical Devices
CHE,4805,,3,Biomaterials
CHE,4830,,3,Biokinetics
CHE,4836,,3,Nanomaterials
CHE,5090,,1,Seminar in Chemical Engineer
CHE,5630,,1,Intell Prop Law & Engineering
CVEN,1027,,3,Civil Engineering Drawing
CVEN,2012,,3,Intro to Geomatics
CVEN,2121,,3,Analytical Mechanics 1
CVEN,3111,,3,Analytical Mechanics 2
CVEN,3161,,3,Mechanics of Materials 1
CVEN,3227,,3,"Prob, Stats and Decision"
CVEN,3246,,3,Introduction to Construction
CVEN,3256,,3,Construction Equip/Meth
CVEN,3313,,3,Theoretical Fluid Mechanics
CVEN,3323,,3,Hydraulic Engineering
CVEN,3414,,3,Fundamentals Environ Engr
CVEN,3424,,3,Water/Wastewater Treat
CVEN,3434,,3,Intro to Applied Ecology
CVEN,3525,,3,Structural Analysis
CVEN,3698,,3,Engineering Geology
CVEN,3708,,3,Geotechnical Engineering 1
CVEN,3718,,3,Geotechnical Engineering 2
CVEN,4333,,3,Engineering Hydrology
CVEN,4424,,3,Environ Organic Chemistry
CVEN,4434,,4,Environmental Engineering Dsgn
CVEN,4484,,3,Intro to Envrmntl Microbiology
CVEN,4545,,3,Steel Design
CVEN,4555,,3,Reinf Concrete Design
CVEN,4897,,2,Prof Issues Civil Eng
CVEN,4899,,4,Civil Engeering Sr Project Des
CVEN,4969,,3,Water and Sanitation
CVEN,5131,,3,Continuum Mech & Elast
CVEN,5206,,3,Design Development
CVEN,5226,,3,Construction Safety
CVEN,5286,,3,Design Construction Operations
CVEN,5343,,3,Trans/Disp Surface Water
CVEN,5346,,3,Managing Eng Organizations
