17951,ENGL,1600,1,08:00:00,09:15:00,TTH,EKLC M203,,Main Campus
32152,ENGL,1600,3,14:00:00,14:50:00,MWF,EDUC 143,"Couey,Stephanie Lynne",Main Campus
32153,ENGL,1600,4,15:00:00,15:50:00,MWF,CHEM 145,"Couey,Stephanie Lynne",Main Campus
25308,ENGL,1800,100,11:00:00,11:50:00,MW,ECCR 200,"Bradley,Adam",Main Campus
32510,ENGL,1800,101,14:00:00,14:50:00,TH,HLMS 245,"Bradley,Adam",Main Campus
32511,ENGL,1800,102,15:00:00,15:50:00,W,LIBR N424B,"Bradley,Adam",Main Campus
32512,ENGL,1800,103,14:00:00,14:50:00,W,LIBR N424B,"Bradley,Adam",Main Campus
32513,ENGL,1800,104,17:00:00,17:50:00,TH,CHEM 145,"Bradley,Adam",Main Campus
17982,ENGL,2021,1,13:00:00,13:50:00,MWF,MCOL E186,"Karimi,Nilufar",Main Campus
17983,ENGL,2021,2,14:00:00,14:50:00,MWF,EKLC M203,"Coffman,Gabriel",Main Campus
17984,ENGL,2021,3,11:00:00,12:15:00,TTH,LIBR N424B,"White,Leah",Main Campus
32444,ENGL,2021,4,08:00:00,09:15:00,TTH,HLMS 196,"White,Leah",Main Campus
17985,ENGL,2051,1,09:00:00,09:50:00,MWF,KTCH 1B84,"Daniel,Alexander Giles",Main Campus
17986,ENGL,2051,2,11:00:00,11:50:00,MWF,KCEN S163,"Biggs,Garrett",Main Campus
17987,ENGL,2051,3,15:30:00,16:45:00,TTH,HUMN 145,,Main Campus
17988,ENGL,2051,4,12:30:00,13:45:00,TTH,EKLC E1B75,"Mruzik,Stephen",Main Campus
32680,ENGL,2058,1,16:30:00,17:45:00,MW,KTCH 1B84,"Winkiel,Laura Ann",Main Campus
17979,ENGL,2102,1,13:00:00,13:50:00,MWF,HLMS 245,"Rivers,Julius Edwin",Main Campus
17980,ENGL,2102,2,14:00:00,14:50:00,MWF,HLMS 245,"Rivers,Julius Edwin",Main Campus
17981,ENGL,2102,3,09:30:00,10:45:00,TTH,EKLC E1B75,"Beechy,Tiffany R",Main Campus
22017,ENGL,2102,4,11:00:00,11:50:00,MWF,DUAN G1B35,,Main Campus
32413,ENGL,2102,5,12:00:00,12:50:00,MWF,KCEN S163,,Main Campus
22543,ENGL,2112,1,14:00:00,14:50:00,MWF,HUMN 190,"Winokur,Mark",Main Campus
24998,ENGL,2112,2,09:30:00,10:45:00,TTH,CLRE 212,"Mattar,Karim",Main Campus
24999,ENGL,2112,3,12:30:00,13:45:00,TTH,CLRE 104,"Green,Jeremy",Main Campus
25000,ENGL,2112,4,08:00:00,09:15:00,TTH,HUMN 180,"Neimann,Paul G",Main Campus
36119,ENGL,2503,1,09:30:00,10:45:00,TTH,KTCH 1B84,,Main Campus
24535,ENGL,2504,1,14:00:00,15:15:00,TTH,HLMS 251,"Wright,Nicole M",Main Campus
33285,ENGL,2504,880,14:00:00,15:15:00,TTH,LIBR N424A,"Wright,Nicole M",Main Campus
35895,ENGL,2717,1,14:00:00,15:15:00,TTH,DUAN G2B21,"Lawson,Angelica Marie",Main Campus
18732,ENGL,3000,1,09:00:00,09:50:00,MWF,DUAN G2B21,"Miller,Alyssa",Main Campus
18733,ENGL,3000,2,11:00:00,11:50:00,MWF,ECON 205,"Miller,Alyssa",Main Campus
18735,ENGL,3000,3,12:00:00,12:50:00,MWF,ECON 2,"Collins,Shawn Thomas",Main Campus
32539,ENGL,3000,4,14:00:00,14:50:00,MWF,HLMS 237,"Collins,Shawn Thomas",Main Campus
18738,ENGL,3000,5,08:00:00,09:15:00,TTH,HLMS 229,,Main Campus
18739,ENGL,3000,6,16:30:00,17:45:00,MW,HLMS 193,,Main Campus
21793,ENGL,3000,7,08:00:00,09:15:00,TTH,HLMS 193,,Main Campus
23065,ENGL,3000,8,17:00:00,18:15:00,TTH,MUEN E431,,Main Campus
24151,ENGL,3000,9,14:00:00,15:15:00,TTH,ECON 2,,Main Campus
32540,ENGL,3000,10,15:30:00,16:45:00,TTH,DUAN G2B21,,Main Campus
18742,ENGL,3000,100,12:00:00,12:50:00,MW,VAC 1B20,"Nugent,Teresa Lanpher",Main Campus
18743,ENGL,3000,101,17:00:00,17:50:00,W,HUMN 180,"Nugent,Teresa Lanpher",Main Campus
18745,ENGL,3000,102,16:00:00,16:50:00,W,DUAN G2B21,"Nugent,Teresa Lanpher",Main Campus
18744,ENGL,3000,103,15:00:00,15:50:00,W,DUAN G2B21,"Nugent,Teresa Lanpher",Main Campus
23920,ENGL,3000,104,14:00:00,14:50:00,W,HLMS 181,"Nugent,Teresa Lanpher",Main Campus
19289,ENGL,3000,105,17:00:00,17:50:00,W,STAD 136C,"Nugent,Teresa Lanpher",Main Campus
24349,ENGL,3000,106,15:00:00,15:50:00,W,ECCR 131,"Nugent,Teresa Lanpher",Main Campus
24350,ENGL,3000,107,15:00:00,15:50:00,W,HLMS 259,"Nugent,Teresa Lanpher",Main Campus
23921,ENGL,3000,108,14:00:00,14:50:00,W,HLMS 259,"Nugent,Teresa Lanpher",Main Campus
32649,ENGL,3005,1,10:00:00,10:50:00,MWF,HLMS 259,"Kelsey,Penelope",Main Campus
24128,ENGL,3021,1,14:00:00,15:15:00,TTH,HLMS 259,"Gordon,Noah Eli",Main Campus
32446,ENGL,3021,2,12:30:00,13:45:00,TTH,HLMS 259,"Queen,Khadijah",Main Campus
31322,ENGL,3025,100,14:00:00,14:50:00,MW,HLMS 201,"Goodman,Nan",Main Campus
32856,ENGL,3025,101,17:00:00,17:50:00,W,DUAN G2B60,,Main Campus
32858,ENGL,3025,102,17:00:00,17:50:00,TH,CLRE 211,,Main Campus
32859,ENGL,3025,103,15:00:00,15:50:00,W,KCEN S163,,Main Campus
32860,ENGL,3025,104,17:00:00,17:50:00,TH,CLRE 212,,Main Campus
32652,ENGL,3026,1,11:00:00,11:50:00,MWF,HLMS 137,"Harrington,Emily Marie",Main Campus
23768,ENGL,3041,1,12:30:00,13:45:00,TTH,EKLC M203,"Douglas,Marcia B",Main Campus
21740,ENGL,3051,1,14:00:00,15:15:00,TTH,STAD 136C,"Jones,Stephen Graham",Main Campus
18748,ENGL,3051,2,09:30:00,10:45:00,TTH,LIBR N424B,,Main Campus
18749,ENGL,3060,1,09:30:00,10:45:00,TTH,ECON 13,"Hasan,Raza Ali",Main Campus
18750,ENGL,3060,2,11:00:00,12:15:00,TTH,HALE 260,"Hasan,Raza Ali",Main Campus
18752,ENGL,3060,4,11:00:00,12:15:00,TTH,MCOL E186,"Labio,Catherine",Main Campus
18753,ENGL,3060,5,15:00:00,16:15:00,MW,HLMS 255,"Carson,James Roland",Main Campus
18754,ENGL,3060,6,14:00:00,15:15:00,TTH,ECON 205,"Tettleton,Matthew Scott",Main Campus
18755,ENGL,3060,7,15:30:00,16:45:00,TTH,CHEM 145,"Tettleton,Matthew Scott",Main Campus
24033,ENGL,3060,8,17:00:00,18:15:00,TTH,HLMS 263,,Main Campus
18756,ENGL,3060,9,09:00:00,09:50:00,MWF,HLMS 251,"Ryan Burchfield,Renata Larissa",Main Campus
18757,ENGL,3060,10,10:00:00,10:50:00,MWF,ECON 2,"Ryan Burchfield,Renata Larissa",Main Campus
18758,ENGL,3060,11,11:00:00,11:50:00,MWF,DUAN G2B41,,Main Campus
22367,ENGL,3060,12,12:00:00,12:50:00,MWF,ECON 205,,Main Campus
32158,ENGL,3060,13,13:00:00,13:50:00,MWF,EKLC M203,"Roschman,Melodie Anne",Main Campus
32159,ENGL,3060,14,14:00:00,14:50:00,MWF,HLMS 137,"Roschman,Melodie Anne",Main Campus
32160,ENGL,3060,15,15:00:00,15:50:00,MWF,CLRE 302,,Main Campus
32161,ENGL,3060,16,16:00:00,16:50:00,MWF,EKLC E1B75,,Main Campus
33761,ENGL,3060,17,16:00:00,16:50:00,MWF,MCOL E186,,Main Campus
32681,ENGL,3088,1,09:30:00,10:45:00,TTH,CHEM 145,"Green,Jeremy",Main Campus
25158,ENGL,3116,1,14:00:00,15:15:00,TTH,EKLC E1B75,"Glimp,David Randall",Main Campus
24094,ENGL,3164,1,15:30:00,16:45:00,TTH,HLMS 137,"Heydt-Stevenson,Jillian",Main Campus
32651,ENGL,3245,1,12:00:00,12:50:00,MWF,HLMS 259,"Bickman,Martin",Main Campus
18759,ENGL,3246,2,15:00:00,15:50:00,MWF,HUMN 190,"Winokur,Mark",Main Campus
32657,ENGL,3267,1,17:00:00,18:15:00,TTH,HLMS 191,"Heydt-Stevenson,Jillian",Main Campus
39131,ENGL,3523,1,12:30:00,13:45:00,TTH,DUAN G1B27,"Mitchell,Dianne",Main Campus
32648,ENGL,3544,1,09:30:00,10:45:00,TTH,CLRE 104,"Stevenson,John",Main Campus
32647,ENGL,3564,1,11:00:00,12:15:00,TTH,GUGG 206,"Brylowe,Thora",Main Campus
32646,ENGL,3583,1,11:00:00,12:15:00,TTH,HLMS 245,"Mitchell,Dianne",Main Campus
33611,ENGL,3796,1,12:30:00,13:45:00,TTH,RAMY N1B31,"Soares,Kristie",Main Campus
32653,ENGL,3856,1,11:00:00,11:50:00,MWF,HLMS 259,"Little,Katherine C",Main Campus
36390,ENGL,3856,2,12:30:00,13:45:00,TTH,LIBR N424B,"Kuskin,William",Main Campus
23927,ENGL,4021,1,12:30:00,13:45:00,TTH,STAD 135,"Gordon,Noah Eli",Main Campus
39129,ENGL,4023,1,12:30:00,13:45:00,TTH,HLMS 245,"Beechy,Tiffany R",Main Campus
24115,ENGL,4026,880,15:30:00,16:45:00,TTH,HLMS 193,"Jacobs,Karen Susan",Main Campus
22587,ENGL,4039,2,12:30:00,13:45:00,TTH,HUMN 245,"Ho,Janice Chiew Ling",Main Campus
22588,ENGL,4039,3,12:30:00,13:45:00,TTH,HLMS 193,"Jacobs,Karen Susan",Main Campus
22589,ENGL,4039,4,17:00:00,18:15:00,TTH,HLMS 137,"Wright,Nicole M",Main Campus
25190,ENGL,4039,5,15:00:00,16:15:00,MW,HLMS 137,"Youngquist,Paul Bruce",Main Campus
18787,ENGL,4051,1,09:30:00,10:45:00,TTH,HLMS 259,"DE Shell,Jeffrey G",Main Campus
32684,ENGL,4071,1,11:00:00,12:15:00,TTH,HLMS 259,"Jones,Stephen Graham",Main Campus
32682,ENGL,4098,1,15:00:00,16:15:00,MW,HLMS 193,"Winkiel,Laura Ann",Main Campus
32645,ENGL,4368,1,09:30:00,10:45:00,TTH,HUMN 190,"Cox,Jeffrey N",Main Campus
32683,ENGL,4468,1,13:00:00,13:50:00,MWF,EKLC E1B75,"Bickman,Martin",Main Campus
32650,ENGL,4514,1,11:00:00,12:15:00,TTH,HLMS 251,"Stevenson,John",Main Campus
32679,ENGL,4697,1,11:00:00,12:15:00,TTH,EKLC E1B75,"Mattar,Karim",Main Campus
25160,ENGL,4717,1,09:00:00,09:50:00,MWF,MCOL E186,"Kelsey,Penelope",Main Campus
23704,ENGL,5029,1,10:00:00,12:30:00,W,LIBR M549,"Glimp,David Randall",Main Campus
32500,ENGL,5059,1,13:00:00,15:30:00,W,LIBR M549,"Harrington,Emily Marie",Main Campus
25145,ENGL,5059,2,09:00:00,11:30:00,T,LIBR M549,"Ho,Janice Chiew Ling",Main Campus
25147,ENGL,5169,1,11:00:00,13:30:00,F,LIBR N424B,"Rivera,John-Michael",Main Campus
25148,ENGL,5229,1,15:30:00,18:00:00,TH,HLMS 259,"Queen,Khadijah",Main Campus
18864,ENGL,5239,1,15:30:00,18:00:00,T,HLMS 259,"Douglas,Marcia B",Main Campus
22003,ENGL,5459,1,13:00:00,15:30:00,T,LIBR M549,"Labio,Catherine",Main Campus
23229,ENGL,5459,2,16:00:00,18:30:00,T,LIBR M549,"Labio,Catherine",Main Campus
23064,ENGL,5529,1,10:00:00,10:50:00,MWF,HALE 235,"Klages,Mary",Main Campus
32685,ENGL,5559,1,17:00:00,19:30:00,TH,LIBR N424B,"DE Shell,Jeffrey G",Main Campus
36270,ENGL,5000,570,15:00:00,17:30:00,F,HUMN 1B90,"Glimp,David Randall",Continuing Education
17964,ENVS,1000,10,11:00:00,12:15:00,TTH,MATH 100,"Collinge,Sharon Kay",Main Campus
23969,ENVS,1001,10,08:00:00,09:15:00,TTH,CHEM 142,"Burgess,Matthew",Main Campus
30842,ENVS,1001,20,09:30:00,10:45:00,TTH,ECCR 200,"Burgess,Matthew",Main Campus
23638,ENVS,1150,1,13:30:00,14:20:00,MWF,SEEC N129,"Vodehnal,Carrie",Main Campus
23972,ENVS,1150,2,13:00:00,14:15:00,TTH,SEEC S125,"Miller,Dale Lee",Main Campus
24864,ENVS,1150,3,14:00:00,15:15:00,TTH,RAMY N1B31,"Dupler,Douglas Jay",Main Campus
22620,ENVS,2000,10,10:00:00,11:15:00,TTH,SEEC N136,"Doak,Daniel Forest",Main Campus
20669,ENVS,3020,1,08:30:00,09:45:00,TTH,SEEC N126,"Miller,Dale Lee",Main Campus
22322,ENVS,3020,2,15:30:00,16:20:00,MW,SEEC N129,"Vodehnal,Carrie",Main Campus
22638,ENVS,3020,3,11:30:00,12:45:00,TTH,SEEC S125,"Dupler,Douglas Jay",Main Campus
23093,ENVS,3020,4,14:30:00,15:20:00,MWF,SEEC N129,"Vodehnal,Carrie",Main Campus
32312,ENVS,3031,10,12:30:00,13:20:00,MW,SEEC N136,"Carrico,Amanda R.",Main Campus
21812,ENVS,3070,1,09:00:00,09:50:00,MWF,DUAN G130,"Wagner,Stephen R",Main Campus
18353,ENVS,3140,1,11:00:00,12:15:00,TTH,HALE 230,"Youkey,David Allen",Main Campus
19318,ENVS,3140,2,12:30:00,13:45:00,TTH,CLRE 207,"Youkey,David Allen",Main Campus
32636,ENVS,3140,3,09:00:00,09:50:00,MWF,VAC 1B90,"Chamorro,Martin Alberto",Main Campus
23169,ENVS,3140,4,13:00:00,14:15:00,TTH,SEEC N128,"Hale,Benjamin S",Main Campus
23358,ENVS,3173,1,09:00:00,10:45:00,TTH,THTR C240,"Osnes,Mary Beth",Main Campus
25108,ENVS,3525,1,12:30:00,13:20:00,MWF,SEEC N129,"Vodehnal,Carrie",Main Campus
33201,ENVS,3525,2,09:30:00,10:20:00,MWF,SEEC N136,"Miller,Steven James",Main Campus
25509,ENVS,4100,1,15:30:00,18:00:00,M,SEEC N124,"Lambert,Joanna E",Main Campus
25107,ENVS,4100,2,13:00:00,14:15:00,TTH,SEEC N124,"Burgess,Matthew",Main Campus
32774,ENVS,4100,3,14:30:00,15:45:00,TTH,SEEC S125,"Carrico,Amanda R.",Main Campus
24732,ENVS,4800,1,10:00:00,11:15:00,TTH,SEEC N126,"Bailey,Karen",Main Campus
24861,ENVS,4800,2,14:30:00,15:45:00,TTH,SEEC N128,"Pielke Jr,Roger Alvin",Main Campus
24647,ENVS,4800,3,10:00:00,11:15:00,TTH,SEEC N129,"Brooks,Cassandra",Main Campus
23549,ENVS,5003,1,15:30:00,18:00:00,TH,SEEC C315,"Hale,Benjamin S",Main Campus
20286,ENVS,5100,1,16:00:00,18:30:00,M,SEEC N128,"Ciplet,David Michael",Main Campus
22336,ENVS,5100,2,15:30:00,18:00:00,W,SEEC S125,"Pielke Jr,Roger Alvin",Main Campus
23282,ENVS,5510,1,15:30:00,16:20:00,W,See Academc Dept,"Doak,Daniel Forest",Main Campus
24863,ENVS,5702,1,14:30:00,15:45:00,TTH,SEEC N126,"Brooks,Cassandra",Main Campus
31890,ETHN,1022,100,11:00:00,11:50:00,MW,HLMS 199,"Atuire,Martin",Main Campus
31891,ETHN,1022,101,13:00:00,13:50:00,F,ENVD 120,"Atuire,Martin",Main Campus
31892,ETHN,1022,102,12:00:00,12:50:00,F,ENVD 120,"Atuire,Martin",Main Campus
31893,ETHN,1022,103,11:00:00,11:50:00,F,ENVD 120,"Atuire,Martin",Main Campus
35878,ETHN,1025,1,14:00:00,14:50:00,MWF,MUEN E417,"Upadhyay,Nishant",Main Campus
19139,ETHN,2001,1,12:30:00,13:45:00,TTH,GUGG 205,"Aldama,Arturo James",Main Campus
31054,ETHN,2203,1,11:00:00,12:15:00,TTH,ATLS 1B29,"Lawson,Angelica Marie",Main Campus
35900,ETHN,2536,1,16:30:00,17:45:00,MW,HLMS 267,"Sepulveda,Enrique",Main Campus
25069,ETHN,3015,1,11:00:00,12:15:00,TTH,EKLC E1B50,"Sohi,Seema",Main Campus
23372,ETHN,3024,100,12:00:00,12:50:00,MW,CHEM 142,"Villanueva,Nicholas",Main Campus
23373,ETHN,3024,101,13:00:00,13:50:00,F,CASE E230,"Villanueva,Nicholas",Main Campus
23374,ETHN,3024,102,15:00:00,15:50:00,TH,ECON 13,"Villanueva,Nicholas",Main Campus
23375,ETHN,3024,103,15:00:00,15:50:00,F,ECON 119,"Villanueva,Nicholas",Main Campus
24331,ETHN,3024,104,14:00:00,14:50:00,TH,HALE 260,"Villanueva,Nicholas",Main Campus
23926,ETHN,3101,1,16:30:00,17:45:00,MW,CLRE 208,"Upadhyay,Nishant",Main Campus
35902,ETHN,3136,800,15:30:00,16:45:00,TTH,ATLS 1B29,"Ordaz,Jessica",Main Campus
31895,ETHN,3212,1,12:30:00,13:45:00,TTH,HLMS 201,"Rabaka,Reiland Devaun",Main Campus
23922,ETHN,3314,1,15:00:00,16:15:00,MW,HUMN 250,"Sewell,CheyOnna",Main Campus
36116,ETHN,3314,2,16:30:00,17:45:00,MW,HLMS 141,"Sewell,CheyOnna",Main Campus
21855,ETHN,3501,1,15:00:00,16:15:00,MW,ECON 205,"Atuire,Martin",Main Campus
37519,ETHN,3707,1,15:00:00,17:30:00,M,CASE E250,"Villanueva,Nicholas",Main Campus
25027,ETHN,4102,1,15:30:00,18:00:00,T,KTCH 277,"Rabaka,Reiland Devaun",Main Campus
19140,ETHN,4951,1,11:00:00,12:15:00,TTH,HALE 240,"Ordaz,Jessica",Main Campus
38260,ETHN,3024,300E,18:00:00,21:00:00,T,,"Freeman,Wayne Martin",Continuing Education
36045,ETHN,6100,1,16:00:00,18:30:00,W,KTCH 277,"Sohi,Seema",Main Campus
36049,ETHN,6101,1,15:30:00,18:00:00,M,KTCH 277,"Carroll,Clinton R",Main Campus
25492,FARR,2002,251R,10:00:00,10:50:00,MWF,See Academc Dept,"Maier,Edward Karl",Main Campus
17823,FREN,1010,1,10:00:00,10:50:00,M-F,HUMN 180,,Main Campus
17824,FREN,1010,2,11:00:00,11:50:00,M-F,HUMN 180,,Main Campus
17825,FREN,1010,3,12:00:00,12:50:00,M-F,MCOL E158,,Main Campus
17826,FREN,1010,4,14:00:00,14:50:00,M-F,HUMN 145,,Main Campus
23780,FREN,1010,5,13:00:00,13:50:00,MWF,HUMN 335,,Main Campus
17827,FREN,1020,1,11:00:00,11:50:00,M-F,DUAN G1B27,,Main Campus
17828,FREN,1020,2,13:00:00,13:50:00,M-F,HUMN 1B70,,Main Campus
23781,FREN,1020,4,10:00:00,10:50:00,MWF,MKNA 204,,Main Campus
24675,FREN,1020,5,09:00:00,09:50:00,M-F,LIBR M498,,Main Campus
17829,FREN,1050,1,14:00:00,14:50:00,M-F,HALE 236,,Main Campus
23359,FREN,1880,1,12:00:00,12:50:00,MWF,CASE E240,"Murphy,Kieran Marcellin",Main Campus
23627,FREN,1900,1,11:00:00,11:50:00,MWF,HUMN 135,"Kilbane,Aimee",Main Campus
17842,FREN,2110,1,12:00:00,12:50:00,MWF,STAD 135,,Main Campus
17843,FREN,2110,2,14:00:00,14:50:00,MWF,HUMN 270,,Main Campus
23399,FREN,2110,3,09:00:00,09:50:00,MWF,HUMN 245,,Main Campus
23783,FREN,2110,4,10:00:00,10:50:00,MW,LIBR M498,,Main Campus
17844,FREN,2120,1,10:00:00,10:50:00,MWF,HUMN 270,,Main Campus
24178,FREN,2120,3,11:00:00,11:50:00,MW,HUMN 335,,Main Campus
25127,FREN,2120,4,13:00:00,13:50:00,MWF,HUMN 270,,Main Campus
17846,FREN,3010,1,10:00:00,10:50:00,MWF,HUMN 245,,Main Campus
17847,FREN,3010,2,12:00:00,12:50:00,MWF,HUMN 370,,Main Campus
17848,FREN,3060,1,12:00:00,12:50:00,MWF,HUMN 335,,Main Campus
24510,FREN,3060,2,10:00:00,10:50:00,MWF,HLMS 220,,Main Campus
24511,FREN,3060,3,14:00:00,14:50:00,MWF,LIBR M498,,Main Campus
17849,FREN,3100,1,14:00:00,15:15:00,TTH,HUMN 1B70,"Bloomfield,Elisabeth M",Main Campus
22617,FREN,3120,1,09:30:00,10:45:00,TTH,MKNA 204,"Motte,Warren",Main Campus
21871,FREN,3500,1,14:00:00,14:50:00,MWF,MUEN E114,"Kilbane,Aimee",Main Campus
21752,FREN,3600,1,12:00:00,12:50:00,MWF,HUMN 270,"Vandermarliere,Sandrine Florence",Main Campus
24798,FREN,3700,1,13:00:00,13:50:00,MWF,MUEN E130,"Kilbane,Aimee",Main Campus
36315,FREN,4250,1,12:00:00,12:50:00,MWF,EKLC E1B75,"Samuelson,Charles",Main Campus
36314,FREN,4600,1,09:30:00,10:45:00,TTH,HUMN 270,"Yamashita,Masano",Main Campus
24385,FREN,4700,1,15:30:00,16:45:00,TTH,LIBR M498,"Bloomfield,Elisabeth M",Main Campus
23846,FREN,5120,1,14:00:00,16:30:00,W,HUMN 335,"Murphy,Kieran Marcellin",Main Campus
31855,FREN,5330,1,14:00:00,16:30:00,TH,HUMN 335,"Braider,Christopher",Main Campus
38826,FREN,5350,1,14:00:00,16:30:00,T,HUMN 335,"Yamashita,Masano",Main Campus
18314,GEO,1001,10,11:00:00,12:15:00,TTH,CHEM 142,"Serreze,Mark C",Main Campus
19669,GEO,1001,11,09:00:00,10:50:00,F,GUGG 3,,Main Campus
19670,GEO,1001,12,13:00:00,14:50:00,W,GUGG 3,,Main Campus
19672,GEO,1001,14,09:00:00,10:50:00,W,GUGG 3,,Main Campus
19673,GEO,1001,15,11:00:00,12:50:00,F,GUGG 3,,Main Campus
19674,GEO,1001,16,13:00:00,14:50:00,TH,GUGG 3,,Main Campus
18316,GEO,1011,10,14:00:00,14:50:00,MWF,MCOL W100,"Lininger,Katherine Blom",Main Campus
19675,GEO,1011,11,11:00:00,12:50:00,TH,GUGG 3,,Main Campus
19676,GEO,1011,12,09:00:00,10:50:00,TH,GUGG 3,,Main Campus
19677,GEO,1011,13,15:00:00,16:50:00,TH,GUGG 3,,Main Campus
19678,GEO,1011,14,09:00:00,10:50:00,T,GUGG 3,,Main Campus
19679,GEO,1011,15,11:00:00,12:50:00,W,GUGG 3,,Main Campus
19680,GEO,1011,16,11:00:00,12:50:00,T,GUGG 3,,Main Campus
23938,GEO,1962,100,13:00:00,13:50:00,MW,HALE 270,"Travis,William R",Main Campus
23952,GEO,1962,101,11:00:00,11:50:00,T,ECON 205,,Main Campus
23954,GEO,1962,103,10:00:00,10:50:00,W,STAD 140,,Main Campus
23955,GEO,1962,104,14:00:00,14:50:00,F,GUGG 3,,Main Campus
23956,GEO,1962,105,10:00:00,10:50:00,W,STAD 136C,,Main Campus
23957,GEO,1962,106,14:00:00,14:50:00,T,CLUB 13,,Main Campus
24352,GEO,1962,109,13:00:00,13:50:00,TH,ECON 2,,Main Campus
23470,GEO,1972,880,11:00:00,12:15:00,TTH,LIBR N424A,"Hickcox,Abby Lynn",Main Campus
22830,GEO,1982,100,12:30:00,13:20:00,TTH,HLMS 252,"O'Loughlin,John",Main Campus
31840,GEO,1982,102,11:00:00,11:50:00,F,ATLS 1B25,,Main Campus
22929,GEO,1982,104,09:00:00,09:50:00,M,GUGG 3,,Main Campus
22928,GEO,1982,105,09:30:00,10:20:00,T,VAC 1B90,,Main Campus
23946,GEO,1982,106,15:00:00,15:50:00,W,GUGG 3,,Main Campus
25173,GEO,1982,107,12:00:00,12:50:00,W,HUMN 1B70,,Main Campus
23939,GEO,1982,200,11:00:00,11:50:00,TTH,CASE E240,"O'Loughlin,John",Main Campus
23948,GEO,1982,203,10:00:00,10:50:00,W,CLRE 211,,Main Campus
23950,GEO,1982,204,15:00:00,15:50:00,M,GUGG 3,,Main Campus
31832,GEO,1982,205,10:00:00,10:50:00,W,CLRE 301,,Main Campus
24538,GEO,2092,1,17:00:00,18:15:00,TTH,GUGG 2,"Oakes,Timothy S",Main Campus
23615,GEO,3023,10,14:00:00,15:15:00,TTH,GUGG 205,"Karimzadeh,Morteza",Main Campus
23617,GEO,3023,12,11:00:00,12:50:00,TH,GUGG 6,,Main Campus
19836,GEO,3053,10,11:00:00,12:15:00,TTH,GUGG 205,"Kelly,Sarah",Main Campus
19837,GEO,3053,11,12:00:00,14:50:00,F,GUGG 6,"Kelly,Sarah",Main Campus
21745,GEO,3053,12,16:00:00,18:50:00,TH,GUGG 6,"Kelly,Sarah",Main Campus
37745,GEO,3351,1,12:00:00,12:50:00,MWF,KTCH 1B71,"Chapman,Teresa B",Main Campus
23612,GEO,3422,1,15:00:00,16:15:00,MW,GUGG 205,"Bruckner,Heide",Main Campus
37680,GEO,3511,10,09:30:00,10:45:00,TTH,HLMS 193,"Barnard,Holly",Main Campus
25477,GEO,3612,1,08:00:00,09:15:00,TTH,ENVD 120,"Bruckner,Heide",Main Campus
23527,GEO,3692,100,12:30:00,13:45:00,TTH,MCOL W100,"Reid,Colleen Elizabeth",Main Campus
24015,GEO,3692,101,17:00:00,17:50:00,TH,HUMN 186,,Main Campus
24016,GEO,3692,102,14:00:00,14:50:00,F,ECCR 110,,Main Campus
24019,GEO,3692,105,08:00:00,08:50:00,T,HLMS 263,,Main Campus
24020,GEO,3692,106,15:30:00,16:20:00,TH,HALE 260,,Main Campus
31849,GEO,3692,107,09:00:00,09:50:00,W,HLMS 185,,Main Campus
35843,GEO,3742,1,17:00:00,18:15:00,TTH,HUMN 250,"Ranjbar,Azita",Main Campus
23367,GEO,3742,880,14:00:00,15:15:00,TTH,LIBR M300D,"Hickcox,Abby Lynn",Main Campus
23618,GEO,3812,1,09:30:00,10:45:00,TTH,ECON 2,"Bryan,Joseph Henry",Main Campus
25167,GEO,3862,1,11:00:00,12:15:00,TTH,EDUC 155,"Goldman,Mara Jill",Main Campus
37746,GEO,4003,10,11:00:00,12:15:00,TTH,See Academc Dept,"Abdalati,Waleed",Main Campus
35346,GEO,4023,10,09:30:00,10:45:00,TTH,CASE E250,"Reid,Colleen Elizabeth",Main Campus
18315,GEO,4093,10,08:00:00,09:15:00,TTH,HLMS 141,"Adler,John Jay",Main Campus
19838,GEO,4103,10,12:30:00,13:45:00,TTH,HLMS 267,"Buttenfield,Barbara",Main Campus
19839,GEO,4103,11,15:30:00,18:20:00,T,GUGG 6,"Buttenfield,Barbara",Main Campus
21748,GEO,4103,12,11:00:00,13:50:00,W,GUGG 6,"Buttenfield,Barbara",Main Campus
22634,GEO,4241,10,09:30:00,10:45:00,TTH,BESC 265,"Anderson,Suzanne Prestrud",Main Campus
22635,GEO,4241,11,14:00:00,16:50:00,TH,BESC 1B75,"Anderson,Suzanne Prestrud",Main Campus
23606,GEO,4303,10,16:00:00,18:50:00,M,GUGG 2,"Leyk,Stefan",Main Campus
23607,GEO,4303,11,12:30:00,15:20:00,T,GUGG 6,,Main Campus
35846,GEO,4321,10,15:00:00,16:15:00,MW,GUGG 206,"Molotch,Noah Paul",Main Campus
21746,GEO,4501,1,13:00:00,13:50:00,MWF,GUGG 205,"Lander,Paul Wesley",Main Campus
24396,GEO,4503,1,13:00:00,15:50:00,W,GUGG 201E,"Kelly,Sarah",Main Campus
33757,GEO,4563,1,15:00:00,17:30:00,W,SEEC N125,"Wasser,Leah Anne",Main Campus
36011,GEO,4742,1,10:00:00,10:50:00,MWF,CLUB 13,"Marini,Daniela Ayelen",Main Campus
38251,GEO,1001,300E,18:00:00,20:00:00,T,,"Welter,Steven Paul",Continuing Education
38249,GEO,1011,300E,18:00:00,20:00:00,TH,,"Welter,Steven Paul",Continuing Education
